title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote
Microsoft365 Support & Test Engineer,-,Bydgoszcz,PL,"-, Bydgoszcz",support,remote,Infoprojekt sp. z o. o.,http://www.infoprojekt.pl,50,junior,53.1234804,18.0084378,2021-12-20 08:31:00+00:00,True,infoprojekt-sp-z-o-o-microsoft365-support-test-engineer-bydgoszcz,"[{'type': 'b2b', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/6de95bfd9c49a7d904c354292c7053de53dd567e.JPG?1639985464,"[{'name': 'Power BI', 'level': 2}, {'name': 'MS SharePoint Server', 'level': 2}, {'name': 'Microsoft Office365', 'level': 3}]",True
Microsoft365 Support & Test Engineer,-,Śląsk,PL,"-, Śląsk",support,remote,Infoprojekt sp. z o. o.,http://www.infoprojekt.pl,50,junior,50.5716595,19.3219768,2021-12-20 08:30:00+00:00,True,infoprojekt-sp-z-o-o-microsoft365-support-test-engineer-slask,"[{'type': 'b2b', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/16a753bbc7ba0ee7786fc125f8fd2fa180c7eac7.JPG?1639985405,"[{'name': 'Power BI', 'level': 2}, {'name': 'MS SharePoint Server', 'level': 2}, {'name': 'Microsoft Office365', 'level': 3}]",True
Microsoft365 Support & Test Engineer,-,Białystok,PL,"-, Białystok",support,remote,Infoprojekt sp. z o. o.,http://www.infoprojekt.pl,50,junior,53.1324886,23.1688403,2021-12-20 08:30:00+00:00,True,infoprojekt-sp-z-o-o-microsoft365-support-test-engineer-bialystok,"[{'type': 'b2b', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/874d7412b054c725844ffb02a4f8380d8cf2a2bc.JPG?1639985428,"[{'name': 'Power BI', 'level': 2}, {'name': 'MS SharePoint Server', 'level': 2}, {'name': 'Microsoft Office365', 'level': 3}]",True
Microsoft365 Support & Test Engineer,-,Bielsko-Biała,PL,"-, Bielsko-Biała",support,remote,Infoprojekt sp. z o. o.,http://www.infoprojekt.pl,50,junior,49.8223768,19.0583845,2021-12-20 08:30:00+00:00,True,infoprojekt-sp-z-o-o-microsoft365-support-test-engineer-bielsko-biala,"[{'type': 'b2b', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/aadf62b4622a17138ccf77ad25735410e3c06832.JPG?1639985444,"[{'name': 'Power BI', 'level': 2}, {'name': 'MS SharePoint Server', 'level': 2}, {'name': 'Microsoft Office365', 'level': 3}]",True
Data Scientist,"Romana Dmowskiego, 17",Wrocław,PL,"Romana Dmowskiego, 17, Wrocław",data,remote,Divante,http://www.divante.com,300+,mid,51.1176663,17.0204951,2021-12-20 08:28:00+00:00,True,divante-python-developer,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 16900, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 9950, 'to': 14000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/890f33ac0a0ecf98e041235018e11a4d17bd431e.png?1639060537,"[{'name': 'Docker', 'level': 1}, {'name': 'R', 'level': 3}, {'name': 'Python', 'level': 4}]",True
Intern/Junior Service Delivery Specialist,Złota 59,Warszawa,PL,"Złota 59, Warszawa",support,partly_remote,Accor,https://careers.accor.com/pl/pl,>300 000,junior,52.2301216,21.0039547,2021-12-20 08:25:00+00:00,False,accor-junior-service-delivery-specialist,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/aa04cde26aac3bab442ddea419cce334102fd4b1.png?1639474456,"[{'name': 'IT', 'level': 2}, {'name': 'Communication Skills', 'level': 3}, {'name': 'English', 'level': 3}]",False
Senior Data Engineer,Grunwaldzka 411,Gdańsk,PL,"Grunwaldzka 411, Gdańsk",data,partly_remote,Dynatrace,http://gdansk.dynatrace.pl,1000+,senior,54.3993071,18.5764901,2021-12-20 08:21:30.074000+00:00,True,dynatrace-senior-data-engineer,"[{'type': 'permanent', 'salary': {'from': 14000, 'to': 23000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/49fb807f359c4b8024ead86ff089ab2c7ebdefb1.png?1639988453,"[{'name': 'Data', 'level': 4}, {'name': 'SQL', 'level': 4}]",False
Head of QA,Centrum,Kraków,PL,"Centrum, Kraków",testing,remote,Link Group,http://linkgroup.pl/,200-250,senior,50.0761852,19.9587208,2021-12-20 08:18:59.264000+00:00,True,link-group-head-of-qa-krakow,"[{'type': 'b2b', 'salary': {'from': 21000, 'to': 24000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/19925e37d935dbbc492a13e3b048c1ce3673c5b9.png?1639988299,"[{'name': 'Testing Mobile Apps', 'level': 4}, {'name': 'Leadership', 'level': 5}, {'name': 'Manual Testing', 'level': 5}]",True
Android Software Engineer,Basztowa,Kraków,PL,"Basztowa, Kraków",mobile,remote,Grafton Recruitment,https://www.grafton.pl/o-nas,300+,mid,50.0661343,19.9406163,2021-12-20 08:16:22.226000+00:00,True,grafton-recruitment-android-software-engineer,"[{'type': 'b2b', 'salary': {'from': 16800, 'to': 21840, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/58af7ce3e318145acd4316bb940d27352de04a69.png?1639988051,"[{'name': 'Java', 'level': 4}, {'name': 'Kotlin', 'level': 4}, {'name': 'Android', 'level': 5}]",True
Programista Frontend Extranet 3.0,al. Niepodległości 2,Poznań,PL,"al. Niepodległości 2, Poznań",javascript,office,TEB Akademia,https://www.teb-akademia.pl/,130,mid,52.4025484,16.9222945,2021-12-20 08:06:00+00:00,False,teb-akademia-programista-frontend-extranet-3-0,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/37875a8a38bed85d30b5c5519dc7e8514408d5bd.png?1639987540,"[{'name': 'JavaScript', 'level': 3}, {'name': 'HTML', 'level': 3}, {'name': 'Vue.js', 'level': 3}]",False
iOS Developer,Zabłocie 43A,Kraków,PL,"Zabłocie 43A, Kraków",mobile,remote,Miquido,https://www.miquido.com,200+,mid,50.0492467,19.9654893,2021-12-20 08:02:46.628000+00:00,True,miquido-ios-developer-krakow,"[{'type': 'b2b', 'salary': {'from': 12600, 'to': 16500, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 10600, 'to': 13800, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/6e4e8c26d42bc25d0c35a3fda1f93eb0e09a5b52.png?1637331171,"[{'name': 'Swift', 'level': 3}, {'name': 'UIKit', 'level': 3}, {'name': 'iOS', 'level': 3}]",True
Salesforce Developer,Łucka 2/4/6 lok.U,Warszawa,PL,"Łucka 2/4/6 lok.U, Warszawa",other,remote,Booksy,http://www.booksy.com,850,mid,52.233104,20.9912031,2021-12-20 08:00:19.891000+00:00,True,booksy-salesforce-developer,"[{'type': 'permanent', 'salary': None}, {'type': 'b2b', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/5e6fe708dfe4ff0e1ad9a74a5731813f678aa6ff.png?1626949132,"[{'name': 'Analytical Thinking', 'level': 4}, {'name': 'Apex', 'level': 4}, {'name': 'Salesforce', 'level': 4}]",True
Junior SQL/C# Developer,Legnicka 51-53,Wrocław,PL,"Legnicka 51-53, Wrocław",net,partly_remote,Sente,https://praca.sente.pl/,180+,junior,51.1229858,16.9908809,2021-12-20 08:00:19.891000+00:00,True,sente-junior-sql-c-developer,"[{'type': 'permanent', 'salary': {'from': 4800, 'to': 6000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5c73c6da37644943a407395d5d7f444fe0f5b493.jpg?1614078318,"[{'name': '.Net', 'level': 2}, {'name': 'SQL', 'level': 2}, {'name': 'C#', 'level': 2}]",False
Java Intern in Network Cloud Team,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",java,partly_remote,Samsung R&D Institute Poland,https://samsungrd.pl/,1500-2000,junior,50.0868192,19.9877724,2021-12-20 08:00:19.891000+00:00,True,samsung-r-d-institute-poland-java-intern-in-network-cloud-team,"[{'type': 'mandate_contract', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/99f2087c13c6919405b6bf28ad03173e82674529.png?1637912491,"[{'name': 'Maven', 'level': 1}, {'name': 'Spring', 'level': 1}, {'name': 'Java', 'level': 1}]",False
Data Engineer,centrum,Ljubljana,SI,"centrum, Ljubljana",analytics,partly_remote,Danfoss,https://www.danfoss.com/en/,28 000+,mid,46.047677,14.515132,2021-12-20 08:00:19.891000+00:00,True,danfoss-data-engineer-ljubljana,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/5acbdc858f5a447add1d57f28c781039f03ad649.jpg?1639468969,"[{'name': 'Scala', 'level': 3}, {'name': 'Python', 'level': 3}, {'name': 'SQL', 'level': 4}]",False
Regular Frontend Engineer with React,Plac Andersa 5,Poznań,PL,"Plac Andersa 5, Poznań",javascript,remote,Sonalake,http://sonalake.com,100+,mid,52.4007422,16.9267543,2021-12-20 08:00:19.891000+00:00,True,sonalake-front-end-developer-with-react-dec591d1-a069-469e-bd93-2432bc909f23,"[{'type': 'permanent', 'salary': {'from': 9000, 'to': 12700, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/eae4711b2b7de2e3e6cdceaa5118c89f0b9e1545.jpg?1639639839,"[{'name': 'TypeScript', 'level': 4}, {'name': 'HTML / CSS', 'level': 4}, {'name': 'JavaScript', 'level': 4}]",True
Junior UX/UI Designer,Porcelanowa 8,Katowice,PL,"Porcelanowa 8, Katowice",ux,office,STS,https://stsgaminggroup.com,>400,junior,50.2510311,19.0502174,2021-12-20 08:00:19.891000+00:00,False,sts-junior-ux-ui-designer,"[{'type': 'b2b', 'salary': {'from': 6000, 'to': 10000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d6d0afb9e6533d52efb2d2aa507fe9e25e797653.png?1635327001,"[{'name': 'Figma', 'level': 2}, {'name': 'ProtoPie', 'level': 2}, {'name': 'MIRO', 'level': 2}]",False
Node.js Developer,ul. Dolnych Wałów 8,Gliwice,PL,"ul. Dolnych Wałów 8, Gliwice",javascript,remote,The Software House,http://www.tsh.io,200,mid,50.2943988,18.6683397,2021-12-20 08:00:19.891000+00:00,True,the-software-house-programista-node-js-gliwice,"[{'type': 'b2b', 'salary': {'from': 7500, 'to': 13500, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d585149ed2ef431ad48d4d647fd47d93ab5cad2c.png?1592818536,"[{'name': 'Express.js', 'level': 3}, {'name': 'Node.js', 'level': 3}, {'name': 'JavaScript', 'level': 3}]",True
Senior .Net Developer for Industry 4.0,Sucha 2,Wrocław,PL,"Sucha 2, Wrocław",net,partly_remote,EY,https://www.ey.com/pl_pl,45 000 +,senior,51.0975587,17.0349205,2021-12-20 08:00:19.891000+00:00,True,ey-senior-net-developer-for-industry-4-0,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/a7a5498cdb5394bd29631d20047c02b09e683c0d.png?1637911399,"[{'name': 'CI/CD', 'level': 4}, {'name': '.NET Core', 'level': 5}, {'name': 'C#', 'level': 5}]",False
CI/CD Automation Engineer,Centrum,Łódź,PL,"Centrum, Łódź",other,remote,Atos,http://Atos Poland,500+,mid,51.7709492,19.4617189,2021-12-20 08:00:19.891000+00:00,False,atos-ci-cd-automation-engineer-lodz,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/b5384ab67e9731bd5b2bda2a3ceb82b5837ff7d1.jpg?1638259503,"[{'name': 'Bitbucket', 'level': 2}, {'name': 'CI/CD', 'level': 3}, {'name': 'English', 'level': 4}]",True
Symfony PHP Developer,Dolnych Wałów 8,Gliwice,PL,"Dolnych Wałów 8, Gliwice",php,remote,The Software House,http://www.tsh.io,200,mid,50.2943988,18.6683397,2021-12-20 08:00:19.891000+00:00,True,the-software-house-symfony-php-developer-gliwice,"[{'type': 'b2b', 'salary': {'from': 7500, 'to': 13500, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5d04784db614ebb39fa6e3679fe693f61d0f0437.png?1617363653,"[{'name': 'PostgreSQL', 'level': 3}, {'name': 'MySQL', 'level': 3}, {'name': 'PHP 7.x', 'level': 3}]",True
React Developer,Prosta 36,Wrocław,PL,"Prosta 36, Wrocław",javascript,remote,Callstack,https://callstack.com,55-60,mid,51.1032,17.0208962,2021-12-20 08:00:19.891000+00:00,True,callstack-react-developer,"[{'type': 'b2b', 'salary': {'from': 15000, 'to': 19000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/025a180b5a42e1281919440f53db2fa74f3a51ad.png?1617958718,"[{'name': 'React Native', 'level': 1}, {'name': 'ReactJS', 'level': 3}, {'name': 'JavaScript', 'level': 3}]",True
node.js Developer,centrum,Wrocław,PL,"centrum, Wrocław",javascript,remote,Mood Up Team,http://www.moodup.team,41-50,mid,51.1106992,17.0323662,2021-12-20 08:00:19.891000+00:00,False,mood-up-team-node-js-developer-wroclaw,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 18000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/bd7204a9108b2e3604a785692deec180a6882a89.png?1636738711,"[{'name': 'TypeScript', 'level': 3}, {'name': 'Express.js', 'level': 3}, {'name': 'Node.js', 'level': 3}]",True
QA Engineer,-,Lublin,PL,"-, Lublin",testing,remote,Intent,http://withintent.com,50+,senior,51.2464536,22.5684463,2021-12-20 08:00:19.891000+00:00,True,intent-qa-engineer-lublin,"[{'type': 'b2b', 'salary': {'from': 8000, 'to': 15000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 6500, 'to': 12500, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/eaee3d78044b45f7024e7d714e074f43e62b6f33.png?1637834424,"[{'name': 'Test Case Management', 'level': 3}, {'name': 'JIRA', 'level': 4}, {'name': 'Manual Testing', 'level': 4}]",True
Analytics Solution Architect,centrum,Ljubljana,SI,"centrum, Ljubljana",analytics,partly_remote,Danfoss,https://www.danfoss.com/en/,28 000+,mid,46.047677,14.515132,2021-12-20 08:00:19.891000+00:00,True,danfoss-analytics-solution-architect-ljubljana,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/bb44a2724c4fc161258c7010528044cc2a94df57.jpg?1639468536,"[{'name': 'Python', 'level': 3}, {'name': 'ERP', 'level': 3}, {'name': 'SAP', 'level': 3}]",False
Data Management Specialist,centrum,Ljubljana,SI,"centrum, Ljubljana",analytics,partly_remote,Danfoss,https://www.danfoss.com/en/,28 000+,mid,46.047677,14.515132,2021-12-20 08:00:19.891000+00:00,True,danfoss-data-management-specialist-ljubljana,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/5a181985f3098b9b779b30a4861947984b15f1ef.jpg?1639468894,"[{'name': 'Data Integration', 'level': 3}, {'name': 'API', 'level': 3}]",False
Regular Backend Engineer (Java),Plac Andersa 5,Poznań,PL,"Plac Andersa 5, Poznań",java,remote,Sonalake,http://sonalake.com,130+,mid,52.400809,16.9268794,2021-12-20 08:00:19.891000+00:00,True,sonalake-regular-backend-engineer-java,"[{'type': 'permanent', 'salary': {'from': 9000, 'to': 12700, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/790d0a0d6f7f3c530ab5c924ed14df5dec654587.jpg?1639639459,"[{'name': 'Hibernate', 'level': 4}, {'name': 'Spring', 'level': 4}, {'name': 'Java', 'level': 4}]",True
Senior Backend NodeJS Developer,Ofiar Oświęcimskich 17,Wrocław,PL,"Ofiar Oświęcimskich 17, Wrocław",javascript,remote,USEO Sp. z o.o.,https://www.useo.pl,10+,senior,51.1084059,17.031682,2021-12-20 08:00:19.891000+00:00,True,useo-sp-z-o-o-senior-backend-nodejs-developer,"[{'type': 'b2b', 'salary': {'from': 16000, 'to': 24000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 13300, 'to': 20000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/03cf2e410d0b8b66ad5b26938f6ef855d2fb877b.png?1637912111,"[{'name': 'HTML5', 'level': 4}, {'name': 'JavaScript', 'level': 4}, {'name': 'Node.js', 'level': 4}]",True
IT Senior Auditor,Przyokopowa,Warsaw,PL,"Przyokopowa, Warsaw",analytics,partly_remote,EY,https://www.ey.com/pl_pl,45 000 +,senior,52.2296756,21.0122287,2021-12-20 08:00:19.891000+00:00,True,ey-it-senior-auditor,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/189d9e4a70104856b755dd302e26b86875620d66.png?1637911859,"[{'name': 'Reporting', 'level': 4}, {'name': 'Business Analysis', 'level': 4}, {'name': 'audit', 'level': 4}]",False
SAP Finance Consultant (FI/PSCD),Inflancka 4a,Warszawa,PL,"Inflancka 4a, Warszawa",erp,partly_remote,KMD Poland,http://www.kmdpoland.pl,500+,senior,52.2564853,20.9945967,2021-12-20 08:00:19.891000+00:00,True,kmd-poland-sap-finance-consultant-fi-pscd,"[{'type': 'b2b', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/10079fa3481fe35ed8189e0c846ed67b26beb6bd.PNG?1638948436,"[{'name': 'SAP FICA', 'level': 4}, {'name': 'SAP FICO', 'level': 4}, {'name': 'SAP PSCD', 'level': 4}]",False
Frontend Angular Developer,Centrum,Gdańsk,PL,"Centrum, Gdańsk",javascript,remote,SmartHotel,http://mysmarthotel.com,10+,mid,54.3463052,18.6586534,2021-12-20 08:00:19.891000+00:00,True,smarthotel-frontend-angular-developer-gdansk,"[{'type': 'b2b', 'salary': {'from': 10000, 'to': 15000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/8895f8d3195808cb710f2bf1867031c5d6488f5b.jpg?1637566949,"[{'name': 'CSS', 'level': 4}, {'name': 'HTML5', 'level': 4}, {'name': 'Angular 7', 'level': 4}]",True
Senior Full Stack Engineer,25 Bracka Street,Warszawa,PL,"25 Bracka Street, Warszawa",javascript,partly_remote,monday.com,http://www.monday.com,1000,senior,52.2321299,21.0152633,2021-12-20 08:00:19.891000+00:00,True,monday-com-senior-full-stack-engineer,"[{'type': 'permanent', 'salary': {'from': 25000, 'to': 35000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/9236473e595cad63fc0c581c685efcf45099e1f2.png?1635666161,"[{'name': 'Node.js', 'level': 4}, {'name': 'React', 'level': 4}, {'name': 'JavaScript', 'level': 5}]",False
Power Platform and Automation Developer,Przyokopowa,Warszawa,PL,"Przyokopowa, Warszawa",other,partly_remote,EY,https://www.ey.com/pl_pl,45 000 +,mid,52.2297544,20.9806246,2021-12-20 08:00:19.891000+00:00,True,ey-power-platform-and-automation-developer,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/eb65a7350365c04ac2150a1861f1b3e66951d038.png?1637912298,"[{'name': 'Canvas', 'level': 3}, {'name': 'Power Fx', 'level': 4}, {'name': 'Power Platform', 'level': 4}]",False
Frontend Angular Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,SmartHotel,http://mysmarthotel.com,10+,mid,51.1106992,17.0323662,2021-12-20 08:00:19.891000+00:00,True,smarthotel-frontend-angular-developer-krakow,"[{'type': 'b2b', 'salary': {'from': 10000, 'to': 15000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5482319a7deab03ba5b99c09a9efa2df3668439a.jpg?1637566971,"[{'name': 'CSS', 'level': 4}, {'name': 'HTML5', 'level': 4}, {'name': 'Angular 7', 'level': 4}]",True
Senior DevOps Engineer,25 Bracka Street,Warszawa,PL,"25 Bracka Street, Warszawa",devops,partly_remote,monday.com,http://www.monday.com,1000,senior,52.2321299,21.0152633,2021-12-20 08:00:19.891000+00:00,True,monday-com-senior-devops-engineer-25363fe4-be0b-4e44-a9cb-56f16f6c5160,"[{'type': 'permanent', 'salary': {'from': 25000, 'to': 35000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2dd98c1ac515f00e6a5e331472ea1973852f82b1.png?1635689850,"[{'name': 'ReactJS', 'level': 1}, {'name': 'Node.js', 'level': 1}, {'name': 'Ruby on Rails', 'level': 1}]",False
Java Developer,Sucha 2,Wrocław,PL,"Sucha 2, Wrocław",java,partly_remote,EY,https://www.ey.com/pl_pl,45 000 +,mid,51.1078852,17.0385376,2021-12-20 08:00:19.891000+00:00,True,ey-java-developer,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/a12f5d74b418b138c09f57443e3969868670b8e8.png?1637911609,"[{'name': 'Git', 'level': 3}, {'name': 'Object Oriented', 'level': 3}, {'name': 'Java', 'level': 3}]",False
Angular Frontend Developer,Sienna 39,Warszawa,PL,"Sienna 39, Warszawa",javascript,remote,Direct Communication,https://www.directpl.com/,100,mid,52.2318955,21.0019661,2021-12-20 08:00:19.891000+00:00,True,direct-communication-angular-frontend-developer,"[{'type': 'b2b', 'salary': {'from': 23000, 'to': 27000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 17500, 'to': 20500, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/268c95e58236d2ff6fad398fba19858589a4f0dc.png?1636554572,"[{'name': 'HTML5', 'level': 3}, {'name': 'TypeScript', 'level': 3}, {'name': 'Angular', 'level': 3}]",True
