title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote
FullStack .NET Developer,Centrum,Łódź,PL,"Centrum, Łódź",net,remote,Happy Team,http://happyteam.io,20+,mid,51.7709492,19.4617189,2022-01-15 08:00:20.901000+00:00,True,happy-team-fullstack-net-developer,"[{'type': 'b2b', 'salary': {'from': 17000, 'to': 22000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/cb963ff3457150c2c45fa79695dc001ab0a7c3e3.png?1637593508,"[{'name': 'Microsoft Azure', 'level': 3}, {'name': 'C#', 'level': 4}, {'name': '.Net', 'level': 4}]",True
Senior .NET Developer,Śródmieście,Warszawa,PL,"Śródmieście, Warszawa",net,remote,ITLT,http://www.itlt.pl,100,senior,52.2296756,21.0122287,2022-01-15 08:00:20.901000+00:00,True,itlt-senior-net-developer,"[{'type': 'b2b', 'salary': {'from': 24000, 'to': 27000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ae86634980e895faba296c4384babfdbf79ba479.jpg?1641195264,"[{'name': '.Net Framework', 'level': 3}, {'name': '.NET Core', 'level': 4}, {'name': '.Net', 'level': 4}]",True
Java Developer,-,Olsztyn,PL,"-, Olsztyn",java,partly_remote,Picnic Technologies BV,https://picnic.app/careers/,500 - 1000,mid,53.778422,20.4801192,2022-01-15 08:00:20.901000+00:00,True,picnic-technologies-bv-java-developer-olsztyn,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/e5c27c388463476683d9a32d4515dc9884623833.png?1640076592,"[{'name': 'Java 17', 'level': 3}, {'name': 'Docker', 'level': 4}, {'name': 'Amazon AWS', 'level': 4}]",False
Senior Java Developer,Jasna 14/16a,Warszawa,PL,"Jasna 14/16a, Warszawa",java,remote,Clurgo,http://www.clurgo.com,100+,mid,52.2353586,21.0113483,2022-01-15 08:00:20.901000+00:00,True,clurgo-senior-java-developer-785f8c3a-03e4-4afb-b892-6d32604f79fd,"[{'type': 'b2b', 'salary': {'from': 18480, 'to': 25200, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c54a3241e89e443b9468238b52b3f19fc0a36849.png?1641368226,"[{'name': 'Hibernate', 'level': 3}, {'name': 'Spring', 'level': 3}, {'name': 'Java', 'level': 4}]",True
Machine Learning Engineer,Mokotowska,Warszawa,PL,"Mokotowska, Warszawa",python,partly_remote,ASTEK Polska,http://astek.pl/,1700,mid,52.2226122,21.0197716,2022-01-15 08:00:20.901000+00:00,True,astek-polska-machine-learning-engineer,"[{'type': 'b2b', 'salary': {'from': 16000, 'to': 22000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/24ac735200d84aa4f44f5c10b0a1a1275db15722.jpg?1640695320,"[{'name': 'Scala', 'level': 3}, {'name': 'Big Data', 'level': 4}, {'name': 'Machine Learning', 'level': 4}]",False
Java Developer,-,Kraków,PL,"-, Kraków",java,remote,IN Team,https://in-team.com.pl,60+,mid,50.0646501,19.9449799,2022-01-15 08:00:20.901000+00:00,True,in-team-java-developer-krakow,"[{'type': 'b2b', 'salary': {'from': 11760, 'to': 18480, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/6b50844f75b53f588a1d24cb457317cb424fbaef.png?1638776656,"[{'name': 'Web Services', 'level': 3}, {'name': 'Hibernate', 'level': 3}, {'name': 'Spring', 'level': 3}]",True
Atlassian Solution Engineer,-,Gdańsk,PL,"-, Gdańsk",admin,remote,PeopleTrust Sp. z o.o.,https://www.peopletrust.pl/,200,mid,54.3520252,18.6466384,2022-01-15 08:00:20.901000+00:00,True,peopletrust-sp-z-o-o-atlassian-solution-engineer-1853df8d-6a2c-455f-81cb-912b81fb1a5e,"[{'type': 'b2b', 'salary': {'from': 11000, 'to': 15000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/09f3711bb1cc32422b8fa8df7ef13ce164c752d2.png?1633443287,"[{'name': 'JIRA Servicedesk', 'level': 4}, {'name': 'JIRA', 'level': 4}, {'name': 'Polish', 'level': 5}]",True
C#/.Net Developer,Orion Business Tower,Łódź,PL,"Orion Business Tower, Łódź",net,remote,Polar Night Software,http://polarnightsoftware.com,15-20,mid,51.7606146,19.462419,2022-01-15 08:00:20.901000+00:00,True,polar-night-software-c-net-developer-lodz,"[{'type': 'b2b', 'salary': {'from': 13000, 'to': 22000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 11000, 'to': 18000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/02cc4a4e8c1d73f93799b3937044c1c6ddf03ff5.png?1615543702,"[{'name': '.Net', 'level': 3}, {'name': 'C#', 'level': 3}]",True
Java Developer,-,Poznań,PL,"-, Poznań",java,remote,IN Team,https://in-team.com.pl,60+,mid,52.406374,16.9251681,2022-01-15 08:00:20.901000+00:00,True,in-team-java-developer-poznan,"[{'type': 'b2b', 'salary': {'from': 11760, 'to': 18480, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/84e353967bac164302111a548a4be0e903507dd7.png?1638776641,"[{'name': 'Web Services', 'level': 3}, {'name': 'Hibernate', 'level': 3}, {'name': 'Spring', 'level': 3}]",True
Java Developer,aleja Grunwaldzka 163,Gdańsk,PL,"aleja Grunwaldzka 163, Gdańsk",java,remote,ASTEK Polska,http://astek.pl/,1700,mid,54.3847329,18.5966741,2022-01-15 08:00:20.901000+00:00,True,astek-polska-java-developer-12f7a8c5-b504-4fc4-9428-0f0df7a5d1ae,"[{'type': 'b2b', 'salary': {'from': 15000, 'to': 19300, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7511bd623e1a898ec37be046c0e606146b52a500.jpg?1640695327,"[{'name': 'Linux', 'level': 3}, {'name': 'REST', 'level': 3}, {'name': 'Java', 'level': 3}]",True
Java Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",java,remote,Polar Night Software,http://polarnightsoftware.com,15-20,mid,52.2302091,21.0113922,2022-01-15 08:00:20.901000+00:00,True,polar-night-software-java-developer-51bf262c-33b5-4bf9-a6d5-28fafc2d1d75,"[{'type': 'b2b', 'salary': {'from': 14000, 'to': 22000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ec7241efc8fb1e13792cfdc6d2389a0f86681e93.png?1641542526,"[{'name': 'Java', 'level': 4}]",True
Automation QA Tester,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,partly_remote,Lodgify,https://www.lodgify.com/,+120,senior,52.2302091,21.0113922,2022-01-15 08:00:20.901000+00:00,True,lodgify-automation-qa-tester-warszawa,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/c17a939b6b6c25bbaf93b32c59df4ccbe6de1d17.jpg?1641384789,"[{'name': 'Cypress', 'level': 4}, {'name': 'QA', 'level': 5}, {'name': 'JavaScript', 'level': 5}]",False
Manual Tester,Hallera,Wrocław,PL,"Hallera, Wrocław",testing,remote,Appwise Software House,https://appwise.pl/,25+,junior,51.0901584,16.9950803,2022-01-15 08:00:20.901000+00:00,True,appwise-manual-tester,"[{'type': 'b2b', 'salary': {'from': 4000, 'to': 5000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/1dd99add39ebc706bd277a35d97e316d913bfab6.jpeg?1587558092,"[{'name': 'Postman / Consola', 'level': 1}, {'name': 'API rest', 'level': 1}, {'name': 'Manual Testing', 'level': 2}]",True
Atlassian Solution Engineer,-,Wrocław,PL,"-, Wrocław",admin,remote,PeopleTrust Sp. z o.o.,https://www.peopletrust.pl/,200,mid,51.1078852,17.0385376,2022-01-15 08:00:20.901000+00:00,True,peopletrust-sp-z-o-o-atlassian-solution-engineer-76b02aab-c26c-486a-868b-d4fabb57c065,"[{'type': 'b2b', 'salary': {'from': 11000, 'to': 15000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/cf85a195240ac2beba6b7877646daeae3b6684ca.png?1633443289,"[{'name': 'JIRA Servicedesk', 'level': 4}, {'name': 'JIRA', 'level': 4}, {'name': 'Polish', 'level': 5}]",True
Data Analyst  (Engagement),-,Poznań,PL,"-, Poznań",analytics,remote,BRAINLY,https://brainly.com/careers/jobs.html,350+,mid,52.406374,16.9251681,2022-01-15 08:00:20.901000+00:00,True,brainly-data-analyst-engagement-poznan,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/26a1eb8ca3ff648c88da9067a38bad5252727fbd.jpg?1641368294,"[{'name': 'Google Tag Manager', 'level': 3}, {'name': 'Google Analytics', 'level': 4}, {'name': 'SQL', 'level': 4}]",True
Senior Java Developer,Centrum,Kraków,PL,"Centrum, Kraków",java,remote,Polar Night Software,http://polarnightsoftware.com,15-20,senior,50.0550498,19.9259309,2022-01-15 08:00:20.901000+00:00,True,polar-night-software-senior-java-developer-acb6c8bd-3b90-4911-8500-3b28cfb9a6d1,"[{'type': 'b2b', 'salary': {'from': 17000, 'to': 24000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 14000, 'to': 19500, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/176d7a176f6cc327e171c2693b938acc00d8185c.png?1641542397,"[{'name': 'Java', 'level': 4}]",True
Java Developer,Centrum,Kraków,PL,"Centrum, Kraków",java,remote,Polar Night Software,http://polarnightsoftware.com,15-20,mid,50.0550498,19.9259309,2022-01-15 08:00:20.901000+00:00,True,polar-night-software-java-developer-krakow,"[{'type': 'b2b', 'salary': {'from': 14000, 'to': 22000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/4e6e86c7f0d0b1ec0d864f811a1a1642e7256720.png?1641542547,"[{'name': 'Java', 'level': 4}]",True
Node.js developer,Szewska 3A,Wrocław,PL,"Szewska 3A, Wrocław",javascript,remote,4soft,https://4soft.co/,51-200,mid,51.107797,17.033976,2022-01-15 08:00:20.901000+00:00,True,4soft-node-js-developer,"[{'type': 'b2b', 'salary': {'from': 15000, 'to': 19000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/8da207749c061d2cc1eb01cec1e9ba0664c2d6f8.jpg?1610710224,"[{'name': 'Node.js', 'level': 4}, {'name': 'JavaScript', 'level': 4}]",True
Vue Developer,Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,Polar Night Software,http://polarnightsoftware.com,<20,mid,50.0550498,19.9259309,2022-01-15 08:00:20.901000+00:00,True,polar-night-software-vue-developer-krakow,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 23000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 10000, 'to': 19000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/4963daec3799f55c1c5bd6572bded1293f0a03c5.png?1641542502,"[{'name': 'Vue', 'level': 3}]",True
Senior JAVA Developer with support,ul. Składowa 5B,Poznań,PL,"ul. Składowa 5B, Poznań",java,remote,Apzumi,http://apzumi.com/,<45,senior,52.405686,16.91535,2022-01-15 08:00:20.901000+00:00,True,apzumi-senior-java-developer-with-support,"[{'type': 'b2b', 'salary': {'from': 16000, 'to': 25000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 13300, 'to': 20800, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/1bbef1096254c269bb79a0ab031f5013339bcd4b.png?1637574181,"[{'name': 'Hibernate', 'level': 3}, {'name': 'Spring', 'level': 4}, {'name': 'Java', 'level': 4}]",True
QA Engineer,Mostowa 11,Poznań,PL,"Mostowa 11, Poznań",testing,partly_remote,SNOW.DOG,https://snow.dog,70+,mid,52.404564,16.940617,2022-01-15 08:00:20.901000+00:00,True,snow-dog-qa-engineer-poznan,"[{'type': 'b2b', 'salary': {'from': 9000, 'to': 12000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/fe6fd9b1a34d73f83172e534eef6b50b29272b7c.jpg?1640160584,"[{'name': 'Polish', 'level': 4}, {'name': 'English', 'level': 4}, {'name': 'QA', 'level': 4}]",False
Tech Lead Java,Centrum,Kraków,PL,"Centrum, Kraków",java,remote,B3 Consulting Poland,https://b3group.pl,80+,senior,50.0550498,19.9259309,2022-01-15 08:00:20.901000+00:00,True,b3-consulting-poland-tech-lead-java-krakow,"[{'type': 'b2b', 'salary': {'from': 25000, 'to': 29500, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/eda0da175c55ef5f3f872c3594a055d7c1621c99.jpg?1640073104,"[{'name': 'Kotlin', 'level': 1}, {'name': 'Microservices', 'level': 4}, {'name': 'Java', 'level': 5}]",True
Java Developer,Gęsia 5,Lublin,PL,"Gęsia 5, Lublin",java,remote,Clurgo,http://www.clurgo.com,100+,mid,51.2283268,22.4808986,2022-01-15 08:00:20.901000+00:00,True,clurgo-java-developer-960912b9-73f6-4336-b7d7-88282e1de541,"[{'type': 'b2b', 'salary': {'from': 12600, 'to': 18480, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5eaff6e6b54a14a5fa9e8dce49c025144250a7a7.png?1641370507,"[{'name': 'Hibernate', 'level': 2}, {'name': 'Spring', 'level': 2}, {'name': 'Java', 'level': 3}]",True
Mid/Senior Node.js Developer (with AWS),Adama Asnyka 9,Kraków,PL,"Adama Asnyka 9, Kraków",javascript,remote,NoA Ignite (formerly Making Waves),https://noaignite.pl/,110+,senior,50.0671976,19.9349662,2022-01-15 08:00:20.901000+00:00,True,noa-ignite-formerly-making-waves-mid-senior-node-js-developer-aws,"[{'type': 'b2b', 'salary': {'from': 17600, 'to': 25600, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 14000, 'to': 21000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/58089973a1b5c0696da6c8a7442c870ebbc6102c.jpg?1638860464,"[{'name': 'TypeScript', 'level': 3}, {'name': 'AWS', 'level': 4}, {'name': 'Node.js', 'level': 4}]",True
Senior/Mid Cloud Ops Engineer (AWS),Prądnicka 20/A,Kraków,PL,"Prądnicka 20/A, Kraków",devops,remote,Guidewire,https://www.guidewire.com/,+2400,senior,50.0775626,19.936,2022-01-15 08:00:20.901000+00:00,True,guidewire-senior-mid-cloud-ops-engineer-aws,"[{'type': 'permanent', 'salary': {'from': 17000, 'to': 24000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/edc1fb61d4b3c0b833e78adf913c25b1b6feb053.jpeg?1628148691,"[{'name': 'Java', 'level': 3}, {'name': 'Linux networking', 'level': 4}, {'name': 'Cloud Computing', 'level': 5}]",True
Senior Node.js Developer,Zabłocie,Kraków,PL,"Zabłocie, Kraków",javascript,remote,Link Group,http://linkgroup.pl/,200-250,senior,50.0487068,19.9649422,2022-01-15 08:00:20.901000+00:00,True,link-group-senior-nodejs-developer,"[{'type': 'b2b', 'salary': {'from': 16000, 'to': 30000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 15000, 'to': 24000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/03eceab215b9d727a4d0b090555e57b703ca3f98.png?1633592825,"[{'name': 'TypeScript', 'level': 3}, {'name': 'English', 'level': 4}, {'name': 'Node.js', 'level': 4}]",True
.NET Developer,-,Poznań,PL,"-, Poznań",net,remote,IN Team,https://in-team.com.pl,60+,junior,52.406374,16.9251681,2022-01-15 08:00:20.901000+00:00,True,in-team-net-developer-poznan,"[{'type': 'mandate_contract', 'salary': {'from': 7560, 'to': 11760, 'currency': 'pln'}}, {'type': 'b2b', 'salary': {'from': 7560, 'to': 11760, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/b633dfcb4e3e2086f27248d84abc4062fec4f6e1.png?1638776586,"[{'name': 'Azure', 'level': 1}, {'name': '.NET Core', 'level': 2}, {'name': 'C#', 'level': 2}]",True
Node.js Developer,-,Kraków,PL,"-, Kraków",javascript,remote,IN Team,https://in-team.com.pl,60+,senior,50.0646501,19.9449799,2022-01-15 08:00:20.901000+00:00,True,in-team-node-js-developer-krakow,"[{'type': 'b2b', 'salary': {'from': 18480, 'to': 26880, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/4d7c5eccb9334e28700d7b8734de548f8d45fc23.png?1638776549,"[{'name': 'Node.js', 'level': 4}, {'name': 'TypeScript', 'level': 4}, {'name': 'JavaScript', 'level': 4}]",True
DevOps Engineer,Złota 59,Warszawa,PL,"Złota 59, Warszawa",devops,remote,LCloud Sp. z o.o,http://www.lcloud.pl,20-40,mid,52.2301216,21.0039547,2022-01-15 08:00:20.901000+00:00,True,lcloud-sp-z-o-o-devops-engineer-23729419-3ca3-4cd1-8d05-e5a99b1de304,"[{'type': 'b2b', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/97e7f591ecebb218f336357c6b799ee0568bbe89.png?1640851916,"[{'name': 'Linux', 'level': 3}, {'name': 'Python', 'level': 3}, {'name': 'Bash', 'level': 3}]",True
React Developer,Szewska 3A,Wrocław,PL,"Szewska 3A, Wrocław",javascript,remote,4soft,https://4soft.co/,51-200,mid,51.107797,17.033976,2022-01-15 08:00:20.901000+00:00,True,4soft-react-developer,"[{'type': 'b2b', 'salary': {'from': 15000, 'to': 19000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/4f73bd7425a5ea428ea35e4476fd619750c10ea6.jpg?1598433899,"[{'name': 'JavaScript', 'level': 3}, {'name': 'Redux', 'level': 3}, {'name': 'React', 'level': 3}]",True
Vue Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Polar Night Software,http://polarnightsoftware.com,<20,mid,52.2302091,21.0113922,2022-01-15 08:00:20.901000+00:00,True,polar-night-software-vue-developer-warszawa,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 23000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 10000, 'to': 19000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/34ccc985c4e9ba6913fd903cfb5ebacbbc2c42df.png?1641542481,"[{'name': 'Vue', 'level': 3}]",True
Software Engineer with C,Krańcowa 5,Warszawa,PL,"Krańcowa 5, Warszawa",c,remote,Codilime,https://www.codilime.com/careers/,200+,mid,52.2026197,20.9277622,2022-01-15 08:00:20.901000+00:00,False,codilime-software-engineer-with-c,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 21000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/1683ae9024af8698d29934342eb019560f475ff4.png?1641887137,"[{'name': 'Linux', 'level': 2}, {'name': 'English', 'level': 3}, {'name': 'C', 'level': 3}]",True
Product owner / Business Analyst,Jagiełły 4,Warszawa,PL,"Jagiełły 4, Warszawa",analytics,partly_remote,BI INSIGHT,https://biinsight.pl/,30,mid,52.1967676,20.8823737,2022-01-15 08:00:20.901000+00:00,True,bi-insight-product-owner-business-analyst,"[{'type': 'b2b', 'salary': {'from': 12800, 'to': 19600, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 9700, 'to': 14900, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/e4892f0e8a1ff0127782f3de7cb34ba77f4d2037.jpg?1641827706,"[{'name': 'User Stories', 'level': 3}, {'name': 'BPMN', 'level': 3}, {'name': 'Business Analysis', 'level': 4}]",False
React Developer,Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,Polar Night Software,http://polarnightsoftware.com,<20,mid,50.0550498,19.9259309,2022-01-15 08:00:20.901000+00:00,True,polar-night-software-react-developer-krakow,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 23000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 10000, 'to': 19000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/74c6295c3ac77fb5bf3ef2d325c48855a05a4959.png?1641542449,"[{'name': 'React', 'level': 3}]",True
Front-end Engineer (Subscriptions),Zabłocie 43a,Kraków,PL,"Zabłocie 43a, Kraków",javascript,remote,BRAINLY,https://brainly.com/careers/jobs.html,350+,mid,50.0490744,19.9665062,2022-01-15 08:00:20.901000+00:00,True,brainly-front-end-engineer-subscriptions,"[{'type': 'b2b', 'salary': {'from': 9500, 'to': 16000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 9500, 'to': 16000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/f6849dca9fcef4863bdfe137039c0c5063c37f9a.jpg?1636373825,"[{'name': 'Responsive Web Design', 'level': 4}, {'name': 'React', 'level': 4}, {'name': 'JavaScript', 'level': 4}]",True
Senior Python Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",python,remote,Codibly,http://www.codibly.com,100,senior,51.1103736,17.0310308,2022-01-15 08:00:20.901000+00:00,True,codibly-senior-python-developer-wroclaw,"[{'type': 'b2b', 'salary': {'from': 18000, 'to': 25000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/95d64312f93d7b494700f4cce596a5af5065fabc.png?1626347445,"[{'name': 'NoSQL', 'level': 4}, {'name': 'Django', 'level': 4}, {'name': 'Python 3', 'level': 4}]",True
