title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote
BI Analyst,Marszałkowska 89,Warszawa,PL,"Marszałkowska 89, Warszawa",analytics,remote,IIIT,http://iiit.pl,100+,mid,52.2281705,21.0116401,2021-10-31 08:00:15.861000+00:00,True,iiit-bi-analyst-warszawa,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 18000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/912fc811c61063ec4f691013c463d23637329ce2.jpg?1624985467,"[{'name': 'Office 365', 'level': 3}, {'name': 'DWH', 'level': 3}, {'name': 'Business Intelligence', 'level': 3}]",True
UI/UX Designer,"św. Antoniego, 2/4",Wrocław,PL,"św. Antoniego, 2/4, Wrocław",ux,partly_remote,Clearcode,http://clearcode.cc,80-100,mid,51.1087025,17.0266973,2021-10-31 08:00:15.861000+00:00,True,clearcode-product-designer,"[{'type': 'b2b', 'salary': {'from': 10000, 'to': 12000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/90f3a8470425f235c0afcb87f2baa8ad4325fc68.png?1631096662,"[{'name': 'English', 'level': 4}, {'name': 'Figma', 'level': 4}, {'name': 'Sketch', 'level': 4}]",False
Angular Developer,-,Bydgoszcz,PL,"-, Bydgoszcz",javascript,remote,TypedFlow,http://typedflow.com,10+,mid,53.1234804,18.0084378,2021-10-31 08:00:15.861000+00:00,True,typedflow-angular-developer-bydgoszcz,"[{'type': 'b2b', 'salary': {'from': 14000, 'to': 18000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/904e57a2db4dacd486f51c0f4f9346040885c84a.png?1635232699,"[{'name': 'Angular', 'level': 3}, {'name': 'TypeScript', 'level': 3}, {'name': 'JavaScript', 'level': 3}]",True
Senior Java Engineer,Centrum,Kraków,PL,"Centrum, Kraków",java,remote,AUTO1,https://www.auto1.com/pl/,5000+,senior,50.0761852,19.9587208,2021-10-31 08:00:15.861000+00:00,True,auto1-senior-java-engineer-krakow,"[{'type': 'b2b', 'salary': {'from': 20000, 'to': 25000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 18000, 'to': 23000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5910f8f0621dd77bec7541c41b5abb4d672434f5.png?1634112114,"[{'name': 'JVM', 'level': 4}, {'name': 'RESTful API', 'level': 5}, {'name': 'Java', 'level': 5}]",True
Angular Developer - freelance,Grabiszyńska,Wrocław,PL,"Grabiszyńska, Wrocław",javascript,remote,Anixe,http://www.anixe.pl,100-200,mid,51.0981666,16.9949737,2021-10-31 08:00:15.861000+00:00,True,anixe-angular-developer-freelance,"[{'type': 'b2b', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/14bc63c103d4720c6f2e58bc7eb71ddfb000f0f9.png?1628067246,"[{'name': 'TypeScript', 'level': 3}, {'name': 'RxJS', 'level': 4}, {'name': 'Angular', 'level': 4}]",True
PHP/Laravel Developer,Centrum,Poznań,PL,"Centrum, Poznań",php,remote,White Label Coders,http://www.whitelabelcoders.com,60+,mid,52.4093634,16.9317991,2021-10-31 08:00:15.861000+00:00,True,white-label-coders-php-laravel-developer-poznan,"[{'type': 'b2b', 'salary': {'from': 10000, 'to': 16000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/65a4a2df5ddacefde4317fc437cffc5c0e7ecde1.png?1634803176,"[{'name': 'OOP', 'level': 3}, {'name': 'Laravel', 'level': 3}, {'name': 'PHP', 'level': 5}]",True
Java Engineer,Centrum,Warszawa,PL,"Centrum, Warszawa",java,remote,Auto1,https://www.auto1.com/pl/,5000+,mid,52.2293895,21.0131979,2021-10-31 08:00:15.861000+00:00,True,auto1-java-engineer-warszawa,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 17000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 10000, 'to': 15000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/aab25193075d402fac20f8f56d370a827829edf2.png?1634112183,"[{'name': 'JVM', 'level': 3}, {'name': 'RESTful API', 'level': 4}, {'name': 'Java', 'level': 4}]",True
Java Team Leader,Pawia 23,Kraków,PL,"Pawia 23, Kraków",java,partly_remote,Schibsted,http://www.schibsted.pl/,200,mid,50.0730124,19.945507,2021-10-31 08:00:15.861000+00:00,True,schibsted-java-team-leader,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/51d09180dfa746eb53539fbb8d7652e7dcb16ff2.png?1625729687,"[{'name': 'JVM', 'level': 3}, {'name': 'People Management', 'level': 3}, {'name': 'Java', 'level': 4}]",False
Technology Risk Manager,Zielińskiego 3,Kraków,PL,"Zielińskiego 3, Kraków",security,partly_remote,State Street,https://www.statestreet.com/about/office-locations/poland.html,40 000+,mid,50.0450753,19.9209261,2021-10-31 08:00:15.861000+00:00,False,state-street-technology-risk-manager-officer,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/eae8a5de73348fba47afdd69693bbc435443c016.png?1619180421,"[{'name': 'Technology Operations', 'level': 3}, {'name': 'IT Security', 'level': 4}, {'name': 'Risk Management', 'level': 4}]",False
Senior JavaScript Developer,-,Kraków,PL,"-, Kraków",javascript,remote,ITSG,https://itsg-global.com/,50 - 100,senior,50.0646501,19.9449799,2021-10-31 08:00:15.861000+00:00,True,itsg-senior-javascript-developer-krakow,"[{'type': 'b2b', 'salary': {'from': 16800, 'to': 22000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/3b87d314bbf4943922eea9946db7e6a960c67f75.jpg?1634802445,"[{'name': 'Vuex', 'level': 1}, {'name': 'Vue', 'level': 1}, {'name': 'JavaScript/TypeScript', 'level': 5}]",True
Senior Nodejs Developer,Zabłocie,Kraków,PL,"Zabłocie, Kraków",javascript,remote,Link Group,http://linkgroup.pl/,200-250,senior,50.0487068,19.9649422,2021-10-31 08:00:15.861000+00:00,True,link-group-senior-nodejs-developer,"[{'type': 'b2b', 'salary': {'from': 16000, 'to': 28000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 15000, 'to': 24000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/03eceab215b9d727a4d0b090555e57b703ca3f98.png?1633592825,"[{'name': 'TypeScript', 'level': 3}, {'name': 'English', 'level': 4}, {'name': 'Node.js', 'level': 4}]",True
Senior PHP Engineer,Centrum,Kraków,PL,"Centrum, Kraków",php,remote,AUTO1,https://www.auto1.com/pl/,5000+,senior,50.0761852,19.9587208,2021-10-31 08:00:15.861000+00:00,True,auto1-senior-php-engineer-krakow,"[{'type': 'b2b', 'salary': {'from': 16000, 'to': 21000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 14000, 'to': 19000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/1e9b3e1f5af2acb83529347522ad2d798f6b832e.png?1634112243,"[{'name': 'Docker', 'level': 4}, {'name': 'SOLID Principles', 'level': 5}, {'name': 'PHP', 'level': 5}]",True
C# .NET Software Engineer,Grabiszyńska 251A,Wrocław,PL,"Grabiszyńska 251A, Wrocław",net,remote,ANIXE,http://www.anixe.pl,100-200,mid,51.096747,16.985475,2021-10-31 08:00:15.861000+00:00,True,anixe-c-net-software-engineer-4ddc2840-64a3-4d2e-957a-dfb5ac169286,"[{'type': 'b2b', 'salary': {'from': 9000, 'to': 12000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 9000, 'to': 12000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/00a3bb73be97f88c942dd7c2c4daf14305046b05.png?1626259637,"[{'name': 'C#', 'level': 3}, {'name': 'ASP.NET Web API', 'level': 3}, {'name': '.NET Core', 'level': 3}]",True
Mid/Senior Full Stack Developer,"Carbon Tower, Fabryczna 6",Wrocław,PL,"Carbon Tower, Fabryczna 6, Wrocław",net,remote,INSIGHT,http://nexergroup.com,20+,mid,51.1124203,16.9942438,2021-10-31 08:00:15.861000+00:00,True,insight-mid-senior-full-stack-developer,"[{'type': 'b2b', 'salary': {'from': 14000, 'to': 22400, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 12000, 'to': 18500, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7734687d54524871f2a5af2686ced8385df8c735.png?1625493388,"[{'name': 'React', 'level': 3}, {'name': 'C#', 'level': 3}, {'name': '.NET Core', 'level': 3}]",True
Java Engineer,Centrum,Kraków,PL,"Centrum, Kraków",java,remote,Auto1,https://www.auto1.com/pl/,5000+,mid,50.0761852,19.9587208,2021-10-31 08:00:15.861000+00:00,True,auto1-java-engineer-krakow,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 17000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 10000, 'to': 15000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2cb010d60a50dd4cb62a01add31ea60bcdec2f35.png?1634112198,"[{'name': 'JVM', 'level': 3}, {'name': 'RESTful API', 'level': 4}, {'name': 'Java', 'level': 4}]",True
Software Developer / Consultant,"Kapelanka, 26",Kraków,PL,"Kapelanka, 26, Kraków",c,partly_remote,Andea,https://www.andea.com/,150,mid,50.0388546,19.9249627,2021-10-31 08:00:15.861000+00:00,True,andea-software-developer-consultant,"[{'type': 'mandate_contract', 'salary': {'from': 5000, 'to': 10000, 'currency': 'pln'}}, {'type': 'b2b', 'salary': {'from': 5000, 'to': 10000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/fbd7d0a93bc2e8af09014caead365a939fef4915.jpg?1632900672,"[{'name': 'C#', 'level': 3}, {'name': 'MS SQL Server', 'level': 3}, {'name': 'English', 'level': 4}]",False
Data Analyst,Prosta 68,Warszawa,PL,"Prosta 68, Warszawa",analytics,remote,ManpowerGroup,http://www.experis.pl,4000,mid,52.2301696,20.9812363,2021-10-31 08:00:15.861000+00:00,True,manpowergroup-data-analyst-warszawa,"[{'type': 'b2b', 'salary': {'from': 25200, 'to': 29400, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/542547afb7817cf31223a6ccfd1164629c5d60a3.png?1634803392,"[{'name': 'SQL', 'level': 2}, {'name': 'Statistics', 'level': 3}, {'name': 'MS Excel', 'level': 5}]",True
Senior Java Engineer,Centrum,Kraków,PL,"Centrum, Kraków",java,remote,AUTO1,https://www.auto1.com/pl/,5000+,senior,50.0761852,19.9587208,2021-10-31 08:00:15.861000+00:00,True,auto1-senior-java-engineer-e66d80b1-1c31-4e3e-b5e1-28f58a3dc6d3,"[{'type': 'b2b', 'salary': {'from': 20000, 'to': 25000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 18000, 'to': 23000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/9a1947982ab15c1b2a027f167c3f8723797f0b9b.png?1634112463,"[{'name': 'JVM', 'level': 4}, {'name': 'RESTful API', 'level': 5}, {'name': 'Java', 'level': 5}]",True
Scrum Master,al. Jana Pawła II 22,Warszawa,PL,"al. Jana Pawła II 22, Warszawa",pm,partly_remote,Deloitte Polska,http://kariera.deloitte.pl,1000+,mid,52.2355943,20.9980939,2021-10-31 08:00:15.861000+00:00,False,deloitte-polska-scrum-master-warszawa,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/ededffbc9fae26c199e7d005c2a74ff30bea5aee.jpg?1634285190,"[{'name': 'English', 'level': 3}, {'name': 'Scrum Master', 'level': 3}]",False
Regular/Senior JAVA Developer | Chatbot,Kościuszki 227,Katowice,PL,"Kościuszki 227, Katowice",java,remote,JCommerce,http://www.kariera.jcommerce.pl,400+,mid,50.2251493,18.988588,2021-10-31 08:00:15.861000+00:00,False,jcommerce-regular-senior-java-developer-chatbot,"[{'type': 'b2b', 'salary': {'from': 18000, 'to': 20000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 14000, 'to': 15000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/a69adc3ed551b4661092e8702ec43ff01c3f7fc3.png?1627895703,"[{'name': 'NoSQL', 'level': 3}, {'name': 'SQL', 'level': 3}, {'name': 'Kotlin', 'level': 3}]",True
Frontend Engineer,Pawia 23,Kraków,PL,"Pawia 23, Kraków",javascript,partly_remote,Schibsted,http://www.schibsted.pl/,200,mid,50.0730124,19.945507,2021-10-31 08:00:15.861000+00:00,True,schibsted-senior-frontend-developer-23cde617-f13a-491e-ba36-bbab4bab0018,"[{'type': 'permanent', 'salary': None}, {'type': 'b2b', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/5697a370f8309242e61567f80bd5c06e55915325.png?1612344279,"[{'name': 'ES6', 'level': 3}, {'name': 'ReactJS', 'level': 3}, {'name': 'JavaScript', 'level': 3}]",False
PHP Developer,Towarowa 28,Warszawa,PL,"Towarowa 28, Warszawa",php,remote,DCG ,https://www.dcg.pl,450+,mid,52.2313203,20.9844122,2021-10-31 08:00:15.861000+00:00,True,dcg-php-developer-be25fc23-7a4d-4070-923b-b08d8ed2ab31,"[{'type': 'b2b', 'salary': {'from': 14000, 'to': 17000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/fe2db359df54d1b552b57598083615884c69d334.jpg?1633939961,"[{'name': 'Symfony', 'level': 3}, {'name': 'Laravel', 'level': 3}, {'name': 'PHP', 'level': 3}]",True
Senior DevOps Engineer,Aleja Grunwaldzka 413,Gdańsk,PL,"Aleja Grunwaldzka 413, Gdańsk",devops,partly_remote,SpotOn,https://www.spoton.com,70+,senior,54.3999224,18.5757995,2021-10-31 08:00:15.861000+00:00,True,spoton-senior-devops-engineer,"[{'type': 'b2b', 'salary': {'from': 21000, 'to': 27000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 18000, 'to': 24000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/757b7d20ac610e5892d2c42a29806b93be387c50.png?1634289689,"[{'name': 'Python', 'level': 4}, {'name': 'Terraform', 'level': 4}, {'name': 'AWS', 'level': 5}]",False
Agile Project Manager,Stablewskiego 47/12,Poznań,PL,"Stablewskiego 47/12, Poznań",pm,partly_remote,Mood Up Team,http://www.moodup.team,41-50,mid,52.3934646,16.8928908,2021-10-31 08:00:15.861000+00:00,False,mood-up-team-it-project-manager-72bbb59b-3690-415c-af42-d2ce2f115e87,"[{'type': 'b2b', 'salary': {'from': 10000, 'to': 16000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/f83e075b39358cfe571f89e8f6f6f7523078c43d.png?1633334321,"[{'name': 'Microsoft Office', 'level': 3}, {'name': 'JIRA', 'level': 3}, {'name': 'Angielski', 'level': 4}]",False
Mid DevOps Engineer,Na Uboczu 8/87,Warszawa,PL,"Na Uboczu 8/87, Warszawa",devops,remote,SoftwareMill,https://softwaremill.com,77,mid,52.140466,21.0498341,2021-10-31 08:00:15.861000+00:00,True,softwaremill-mid-devops-engineer,"[{'type': 'b2b', 'salary': {'from': 11000, 'to': 16000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/3d50047647631771e3fd47f7e00824412fe6adad.jpg?1605257713,"[{'name': 'AWS', 'level': 1}, {'name': 'Docker', 'level': 1}, {'name': 'Linux', 'level': 4}]",True
Ruby on Rails Developer,Aleja Niepodległości 124,Warszawa,PL,"Aleja Niepodległości 124, Warszawa",ruby,remote,Startup House,https://start-up.house/,90+,mid,52.2031098,21.0105616,2021-10-31 08:00:15.861000+00:00,True,startup-house-mid-ruby-on-rails-developer,"[{'type': 'b2b', 'salary': {'from': 7000, 'to': 14000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/6ab26ddd595b2a68cc0075950c432a3d75fbf0ca.png?1561460924,"[{'name': 'Ruby on Rails', 'level': 3}, {'name': 'Ruby', 'level': 3}]",True
Senior Java Engineer,Centrum,Warszawa,PL,"Centrum, Warszawa",java,remote,AUTO1,https://www.auto1.com/pl/,5000+,senior,52.2293895,21.0131979,2021-10-31 08:00:15.861000+00:00,True,auto1-senior-java-engineer-warszawa,"[{'type': 'b2b', 'salary': {'from': 20000, 'to': 25000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 18000, 'to': 23000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/dd6cffe5626ebd853b26543ecb1af5bd66a4de7a.png?1634112095,"[{'name': 'JVM', 'level': 4}, {'name': 'RESTful API', 'level': 5}, {'name': 'Java', 'level': 5}]",True
DevOps Engineer AWS/Microservices,Jana Nowaka-Jeziorańskiego 45,Warszawa,PL,"Jana Nowaka-Jeziorańskiego 45, Warszawa",devops,remote,IP Partner,https://www.ippartner.eu/,11-20,mid,52.229361,21.077019,2021-10-31 08:00:15.861000+00:00,True,ip-partner-devops-engineer-aws-microservices,"[{'type': 'b2b', 'salary': {'from': 17000, 'to': 20000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/e7d47893ccd6aa9a4eb62a094e44735da645ddd2.jpg?1633550921,"[{'name': 'Kubernetes', 'level': 3}, {'name': 'OpenShift', 'level': 3}, {'name': 'AWS', 'level': 3}]",True
Senior Java Developer | feedback w 2 dni,Rataje 164,Poznań,PL,"Rataje 164, Poznań",java,remote,JCommerce,http://www.kariera.jcommerce.pl,400+,senior,52.3821236,16.9390038,2021-10-31 08:00:15.861000+00:00,True,jcommerce-senior-java-developer-feedback-w-2-dni,"[{'type': 'b2b', 'salary': {'from': 15000, 'to': 20000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/82953435f6fa368e2c4967635633d7868ff827ad.png?1625211413,"[{'name': 'JUnit', 'level': 4}, {'name': 'Spring', 'level': 4}, {'name': 'Java', 'level': 4}]",True
QA Engineer (Java),Wadowicka 7,Kraków,PL,"Wadowicka 7, Kraków",java,remote,SmartWays Recruitment,http://www.smartways.io/pl/praca/,11-50,mid,50.0328899,19.9379124,2021-10-31 08:00:15.861000+00:00,False,smartways-recruitment-qa-engineer-krakow,"[{'type': 'b2b', 'salary': {'from': 14000, 'to': 28000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 11000, 'to': 20000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/1fc4787d8400203ad67095a652c742223fde43ab.jpg?1628686435,"[{'name': 'Git', 'level': 3}, {'name': 'Selenium WebDriver', 'level': 3}, {'name': 'Java', 'level': 3}]",True
Frontend Developer,Wadowicka 7,Kraków,PL,"Wadowicka 7, Kraków",javascript,remote,SmartWays Recruitment,http://www.smartways.io/pl/praca/,11-50,mid,50.0328899,19.9379124,2021-10-31 08:00:15.861000+00:00,True,smartways-recruitment-frontend-developer-d69dcf61-95f9-45c8-93fa-6a271dba9622,"[{'type': 'b2b', 'salary': {'from': 14000, 'to': 28000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/60e97fb4db879dbe7d7fa3bf5d6fff7d66306e49.jpg?1633592563,"[{'name': 'Angular', 'level': 3}, {'name': 'React', 'level': 3}, {'name': 'JavaScript', 'level': 3}]",True
Senior Ruby on Rails Developer,Aleja Niepodległości 124,Warszawa,PL,"Aleja Niepodległości 124, Warszawa",ruby,remote,Startup House,https://start-up.house/,90+,senior,52.2031098,21.0105616,2021-10-31 08:00:15.861000+00:00,True,startup-house-senior-ruby-on-rails-developer-remote,"[{'type': 'b2b', 'salary': {'from': 16000, 'to': 24000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/f90174217dd7ea3299cabf88765e2d27eacf1997.png?1561460972,"[{'name': 'Ruby on Rails', 'level': 4}, {'name': 'Ruby', 'level': 4}]",True
Senior Java Engineer,Centrum,Warszawa,PL,"Centrum, Warszawa",java,remote,AUTO1,https://www.auto1.com/pl/,5000+,senior,52.2293895,21.0131979,2021-10-31 08:00:15.861000+00:00,True,auto1-senior-java-engineer-46caf1ff-ef60-4ed3-a69a-1df12f84a44a,"[{'type': 'b2b', 'salary': {'from': 20000, 'to': 25000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 18000, 'to': 23000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/3fd3880b1f7f1321738b11890b7b1c774545e981.png?1634112449,"[{'name': 'JVM', 'level': 4}, {'name': 'RESTful API', 'level': 5}, {'name': 'Java', 'level': 5}]",True
Platform Engineer,Brokla 2,Warszawa,PL,"Brokla 2, Warszawa",devops,partly_remote,"dotData, Inc.",http://dotdata.com,40+,senior,52.2296756,21.0122287,2021-10-31 08:00:15.861000+00:00,True,dotdata-inc-platform-engineer-warszawa,"[{'type': 'b2b', 'salary': {'from': 22910, 'to': 29625, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2b862ab36a652fcf66c56827ded8778634dd1ff3.png?1634802567,"[{'name': 'Python', 'level': 3}, {'name': 'Docker', 'level': 3}, {'name': 'Linux', 'level': 4}]",False
